"timestamp","ip","campaignid","placementid","siteid","adunittype","creativeid","jvxsessionid","jvxuid","eventid","deviceid","ap_datasignal","c_params","cachemacro","clickmacro","pageurl","useragent","es_segname","date","_col19"
"1561035598102","49.156.254.64","135306","5nL2s9","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Heart Rate_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.3024","49.156.254.64","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594728415","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CnvyrSoMLXd-6LJOK9AP1ipT4Duyp-41X_Jba2rUJ8C4QASDRjochYImz34TgFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598102","60.125.10.16","135306","BHR98n","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Message_300-250_rev0_still_JP-JA_21JUNE_LM","1561035596.5456","60.125.10.16","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594574443","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CeKmnSoMLXeuHI9yEtOUPxfyaqA2j9tONV72Vl-emCfAuEAEg0Y6HIWCJ04mO7BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598102","49.97.101.220","135306","2T5XMQ","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Workout_300-250_rev0_still_JP-JA_21JUNE_LM","1561035596.7535","49.97.101.220","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035595196723","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Ck-2sS4MLXfOADNCvtOUP-vKO-Aycg_6NV9SU-pyWCfAuEAEg0Y6HIWCJs4uO9BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15G77","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598102","203.222.216.9","135306","28A3w6","65d07bae4690f5","20","190613_AW_3x4_003_Generic_001_CTA_AAW_Performance Marketing_Generic2_300-250_rev0_still_JP-JA_21JUNE_LM","1561035597.7096","203.222.216.9","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597147837","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Czf28TYMLXf2CCZiFtOUPgdKFyAPdgf2NV-eKjrqCCvAuEAEgxaW-I2CJg4CA6BTIAQmpAst8jco","https://googleads.g.doubleclick.net/mads/gma?os_version=12.3.1&u_sso=p&ios_base_sdk=12.1&request_id=3117&platform=iPhone&app_nam","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598102","126.241.248.128","135306","nwDcbX","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay Suica_300-250_rev0_still_JP-JA_21JUNE_LM","1561035598.1101","126.241.248.128","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597501688","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CgLzgTYMLXbjPHsXWkwOYo7i4DZ-d2I5XisaZy9sJ8C4QASDRjochYInD4ITkFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035599102","121.118.7.85","135306","dUzGgf","65d07bae4690f5","20","190613_AW_3x4_003_Performance Marketing_Generic2_300-250_rev0_still_JP-JA_21JUNE_TN","1561035598.7327","121.118.7.85","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597852587","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CwYwVTYMLXeuENMaWtOUP9_mTkAzdgf2NV4zavZaJCfAuEAEg0Y6HIWCJq9SErBTIAQmpAtORj2T","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16D57","_Default_","2019-06-20","2019-06-20 12:59:59.000"
"1561035599102","49.98.50.29","135306","NsLZns","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Stand_300-250_rev0_still_JP-JA_21JUNE_TN","1561035598.4861","49.98.50.29","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597179551","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CBmhATYMLXd_6CoSm7wLPmbponez9jVeGxI6suwnwLhABINGOhyFgiYvbhMgUyAEJqQLLfI3KOPF","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:59.000"
"1561035599102","126.147.165.221","135306","7c1WS1","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Music_300-250_rev0_still_JP-JA_21JUNE_LM","1561035599.7221","126.147.165.221","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035598735350","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Cq_qpToMLXfbwLPWKtOUPvpSqgAXOituOV5zayJaJCfAuEAEg0Y6HIWCJk7eExBPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C101","_Default_","2019-06-20","2019-06-20 12:59:59.000"
"1561035597334","14.192.102.142","135306","6f5BVS","65d07bae4690f5","22","AW_Performance Marketing_Breathe_336-280_rev0_still_JP-JA_21JUNE_TN","1561035592.9479","14.192.102.142","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035582819220","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C7e0NPoMLXZSAMsaGtOUPsdub8AfpifyNV6bqk46jCfAuEAEgptSKH2CJ886EnBTIAQmpAst8jco","https://googleads.g.doubleclick.net/mads/gma?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdk","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15G77","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","182.20.51.177","135306","2T5XMQ","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Workout_300-250_rev0_still_JP-JA_21JUNE_LM","1561035597.5245","182.20.51.177","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596438669","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C87LVTIMLXY3jGpC_7wLry6LAB5yD_o1X1JT6nJYJ8C4QASDFpb4jYInjzYSYFMgBCakC05GPZNT","https://googleads.g.doubleclick.net/mads/gma?os_version=11.4.0&u_sso=p&ios_base_sdk=11.4&request_id=2036&platform=iPhone&app_nam","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15F79","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","220.152.16.52","135306","O4p0w6","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Rings_300-250_rev0_still_JP-JA_21JUNE_LM","1561035597.4820","220.152.16.52","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596367216","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Cgqw3TIMLXfC0FqmC5LcP8MO3oAOG3dGNV9yvooC2CfAuEAEg0Y6HIWCJm8SE9BPIAQmpAtORj2T","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","120.74.7.191","135306","7wCcwD","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Breathe_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.4320","120.74.7.191","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035593530673","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CXhvHSYMLXfGxIMLJkwO-0qSwCemJ_I1XypWc5MYJ8C4QASDRjochYImzx4T4E8gBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","126.182.77.223","135306","z3213N","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Music_300-250_rev0_still_JP-JA_21JUNE_TN","1561035597.5346","rrcqJiT1PZQg","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596535637","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C-Hc8TIMLXdXYIMOckwP6iKSYAs6K245X_NjIlokJ8C4QASCN4KAlYInT4ITkFMgBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?os_version=12.2.0&u_sso=p&ios_base_sdk=12.1&request_id=80&platform=iPhone&u_mwsso","Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","106.185.92.207","135306","Bq46c8","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Coarching_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.3874","106.185.92.207","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594608863","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CwS-7SoMLXd-UJYqatOUP5rSJ2AnnxNiOV6uOifvECfAuEAEg0Y6HIWCJ08WE9BPIAQmpAtORj2T","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15G77","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","203.165.139.90","135306","7wCcwD","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Breathe_300-250_rev0_still_JP-JA_21JUNE_LM","1561035595.4185","203.165.139.90","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035594248794","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CTpyUSoMLXdqXD47drQTWrLKwDOmJ_I1XypWc5MYJ8C4QASCYyvZxYInDwoTwE8gBCakCy3yNyjj","https://pubads.g.doubleclick.net/gampad/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdkA","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16D57","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035597334","126.235.130.107","135306","7wCcwD","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Breathe_300-250_rev0_still_JP-JA_21JUNE_LM","1561035597.2951","126.235.130.107","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596830836","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=ChXfCTIMLXfTaMpP8_APVqYagD-mJ_I1XypWc5MYJ8C4QASDRjochYImDgIDsE8gBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:57.000"
"1561035598333","126.147.165.221","135306","djF6CY","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Breathe_300-250_rev0_still_JP-JA_21JUNE_TN","1561035596.1274","126.147.165.221","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035595461586","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CiNolS4MLXZKWHNOFtOUP762vCOmJ_I1Xleal8sAJ8C4QASDRjochYImTt4TEE8gBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C101","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","121.118.7.85","135306","9NpYGb","65d07bae4690f5","20","190613_AW_3x4_003_Generic_001_CTA_AAW_Performance Marketing_Generic1_300-250_rev0_still_JP-JA_21JUNE_LM","1561035597.9003","121.118.7.85","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597003903","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CM6k8TYMLXb8e6LC05Q_LjorgCOHS2o5X_q7r0qIJ8C4QASDRjochYImr1ISsFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16D57","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","60.139.135.39","135306","t10yXx","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Move_300-250_rev0_still_JP-JA_21JUNE_TN","1561035598.3120","60.139.135.39","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597843534","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CFKKYTYMLXY6-M4qatOUP5rSJ2Am6odONV9zctJaJCfAuEAEg0Y6HIWCJs9-E4BTIAQmpAtORj2T","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","147.192.30.64","135306","2T5XMQ","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Workout_300-250_rev0_still_JP-JA_21JUNE_LM","1561035598.9623","147.192.30.64","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597777132","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Cp1YmTYMLXay3L5-wtOUPiLeVkA-cg_6NV9SU-pyWCfAuEAEgjeCgJWCJq4uO9BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?submodel=iPhone8%2C1&ios_base_sdk=11.0&u_sd=2&hl=ja&u_h=667&request_id=3801&u_aud","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C101","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","180.92.18.13","135306","PST4dB","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Cellular_300-250_rev0_still_JP-JA_21JUNE_TN","1561035598.4244","180.92.18.13","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035598073617","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CbEp7ToMLXZG_BIW37wKThqOgCN6W_I1Xq7Hy478J8C4QASDRjochYImDgIDUE8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","60.122.194.155","135306","BHR98n","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Message_300-250_rev0_still_JP-JA_21JUNE_LM","1561035596.5133","60.122.194.155","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035595013301","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C9ckRS4MLXfVnieGTA5SwusAFo_bTjVe9lZfnpgnwLhABINGOhyFgiZPjhPQUyAEJqQLTkY9k1Op","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","121.118.7.85","135306","7c1WS1","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Music_300-250_rev0_still_JP-JA_21JUNE_LM","1561035598.1072","121.118.7.85","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597684578","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CjOEVTYMLXaLkKaqDtOUPve2CyAXOituOV5zayJaJCfAuEAEg0Y6HIWCJq9SErBTIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16D57","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035598333","126.241.248.128","135306","EKQZWj","65d07bae4690f5","20","190613_AW_3x4_003_Performance Marketing_Generic3_300-250_rev0_still_JP-JA_21JUNE_TN","1561035598.2773","126.241.248.128","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597550859","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C2pRtTYMLXcvPIYnhkwOUsLrABZDF041Xk4ul9LgJ8C4QASDRjochYInD4ITkFMgBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:58.000"
"1561035599333","121.118.7.85","135306","ywF8ZA","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_TN","1561035598.3196","121.118.7.85","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035597876767","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C5gSzTYMLXd_BNcextOUPlu6-yAul_diOV8ffxdC4CfAuEAEg0Y6HIWCJq9SErBTIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16D57","_Default_","2019-06-20","2019-06-20 12:59:59.000"
"1561035599333","182.251.142.225","135306","PST4dB","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Cellular_300-250_rev0_still_JP-JA_21JUNE_TN","1561035597.2693","182.251.142.225","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035596289822","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CSO35TIMLXZ7YEc-XkwPZkLTwA96W_I1Xq7Hy478J8C4QASDRjochYInLz4ScFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/16C104","_Default_","2019-06-20","2019-06-20 12:59:59.000"
"1561035590189","125.201.63.129","135306","cpYzDf","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_LM","1561035590.9712","125.201.63.129","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035589594495","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CVhPuRYMLXb-kJLzXtOUP4eeq8Ael_diOV6TRof7KCfAuEAEg0Y6HIWCJo7yE3BPIAQmpAtORj2T","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:50.000"
"1561035590189","49.98.168.249","135306","O4p0w6","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Activity Rings_300-250_rev0_still_JP-JA_21JUNE_LM","1561035589.6582","49.98.168.249","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035587833189","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CD3zQQ4MLXaXtMpbs_AOR5a6wBIbd0Y1X3K-igLYJ8C4QASDRjochYImrt4TEE8gBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15G77","_Default_","2019-06-20","2019-06-20 12:59:50.000"
"1561035591189","211.133.212.242","135306","t10yXx","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Move_300-250_rev0_still_JP-JA_21JUNE_TN","1561035590.9419","211.133.212.242","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035590180227","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C_lyNRoMLXYOAC4-T-gPx3IeQDbqh041X3Ny0lokJ8C4QASDRjochYInTzYSYFMgBCakCy3yNyjj","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:51.000"
"1561035591189","175.184.50.90","135306","QAb2jP","65d07bae4690f5","20","190613_AW_3x4_003_Generic_001_CTA_AAW_Performance Marketing_Generic3_300-250_rev0_still_JP-JA_21JUNE_LM","1561035588.6441","175.184.50.90","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035587156169","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=C3XceQ4MLXYnECcfMtOUPuKG0wAWQxdONV-iPifrkCfAuEAEg0Y6HIWCJ08OE8BPIAQmpAst8jco","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:51.000"
"1561035591189","126.241.248.128","135306","8z9gXp","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Stand_300-250_rev0_still_JP-JA_21JUNE_LM","1561035589.3521","126.241.248.128","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035588657365","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CRb6SRIMLXdWPKMfUkwPV_6cYnez9jVfmwo6suwnwLhABINGOhyFgicPghOQUyAEJqQLLfI3KOPF","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:51.000"
"1561035591189","126.233.102.137","135306","ywF8ZA","65d07bae4690f5","20","190613_AW_3x4_004_Function_001_CTA_AAW_Performance Marketing_Apple pay_300-250_rev0_still_JP-JA_21JUNE_TN","1561035589.1857","126.233.102.137","60","","ap_cookieData_type=inv&ap_cookieData_id=","","1561035589319606","https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=Ckft6RYMLXfbAE9eo-gOkuLLgAaX92I5Xx9_F0LgJ8C4QASDRjochYImDgIDwE8gBCakC05GPZNT","https://googleads.g.doubleclick.net/pagead/ads?caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_s","Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML_ like Gecko) Mobile/15E148","_Default_","2019-06-20","2019-06-20 12:59:51.000"
